Cc1nc(N)sc1c2ccnc(Nc3cccc(c3)[N+]([O-])=O)n2,CK7
CN(C)c1ccc(Nc2nccc(n2)c3sc(C)nc3C)cc1,CK8
CC[CH](CO)Nc1nc(NCc2ccccc2O)c3ncn(C(C)C)c3n1,CK9
CN1CCN(CC1)c2ccc(Cc3cc4cnc(CN)nc4n3C5CCCCC5)cc2,CKE
NC(=O)c1nn(CC2CCNCC2)c3c1CCc4cnc(N=C5C=CCC=C5)nc34,CKG
Cc1[nH]c2ccccc2c1CCNC(=O)c3ccccc3F,CKH
NCCN[S](=O)(=O)c1ccc(Cl)c2ccncc12,CKI
CCCCNc1ncc2c(n1)n(C[CH]3CC[CH](N)CC3)nc2c4ccc(F)cc4,CKJ
NC1CCN(CC1)Cc2ccn3ncnc(Oc4ccc(NC(=O)NC(=O)Cc5ccc(F)cc5)cc4F)c23,CKK
C[CH](CC(N)=O)c1ccn2ncnc(N[CH]3CC[CH](CC3)N4CCN(CC4)C(C)=O)c12,CKN
NC1=Nc2cc3[nH]c(NCCN4CCOCC4)nc3cc2C(=O)N1,CKR
Cc1ncc(CO[P](O)(O)=O)c(CN=C(CS)C(O)=O)c1O,CKT
OC[CH]1O[CH]([CH](O)[CH](O)[CH]1O)c2[nH]c(nn2)c3ccc(cc3)c4ccccc4,CKW
OC[CH]1O[CH]([CH](O)[CH](O)[CH]1O)c2[nH]c(nn2)c3ccc4c(Cc5ccccc45)c3,CKZ
CN(C(C)=O)c1cccc(c1)c2nnc3ccc(nn23)c4ccccc4,CL3
Clc1ccccc1C(n2ccnc2)(c3ccccc3)c4ccccc4,CL6
Nc1nc(Cl)nc2n(cnc12)[CH]3C[CH](O)[CH](CO)O3,CL9
CC(=O)N[CH](Cc1ccc(Cl)cc1)[B-](O)(O)OC[CH](N)C(O)=O,CLB
CC(=O)N[CH](CO)[CH](O)c1ccc(cc1)[N+]([O-])=O,CLC
CC(=O)N[CH](Cc1ccc(Cl)cc1)[B-](O)(O)OC[CH](N)C(O)=O,CLD
OC(=O)CCc1c([nH]c2cc(Cl)cc(Cl)c12)C(O)=O,CLI
Nc1ccc(cc1)[CH](O)[CH](CO)NC(=O)C(Cl)Cl,CLK
OC[CH](NC(=O)C(Cl)Cl)[CH](O)c1ccc(cc1)[N+]([O-])=O,CLM
CCN(CC)CCC[CH](C)Nc1ccnc2cc(Cl)ccc12,CLQ
CC(=O)OCC1=C(N2[CH](SC1)[CH](NC(=O)Cc3sccc3)C2=O)C(O)=O,CLS
CCC[CH]1C[CH](N(C)C1)C(=O)N[CH]([CH](C)Cl)[CH]2O[CH](SC)[CH](O)[CH](O)[CH]2O,CLY
C[CH]1[CH]([CH](Oc2ccc(O)cc12)c3ccc(OCCN4CCCC4)cc3)c5ccc(O)cc5,CM4
O=C(Nc1ccncc1)[CH](N[S](=O)(=O)c2cccc3nsnc23)c4ccccc4,CM6
CSCC[CH](NC(=O)[CH]1CC[CH](C)CC1)C(=O)Nc2ccncc2,CM9
Cc1cccc2n(Cc3cccc(c3)C(N)=N)c(cc12)C(=O)NCc4cc(Cl)cc(Cl)c4,CMB
OC(=O)c1ccc2c(c1)n(CC(=O)N3CCOCC3)c(c4ccccc4)c2C5CCCCC5,CMF
Nc1nc2[nH]cnc2c(OCC3CCCCC3)n1,CMG
Cc1cc(C)cc(CNC(=O)c2cc3c(C)cccc3n2Cc4cccc(c4)C(N)=N)c1,CMI
C[P](O)(=O)OC[CH]1O[CH](C[CH]1O)N2C=CC(=NC2=O)N,CMR
ClC1=C(CN2CCCC2=N)NC(=O)NC1=O,CMU
Cc1ccc(cc1)[S](=O)(=O)NCCCOC(=O)Nc2ccncc2,CMW
Cc1ccc(C)c(OC[CH](O)CN2CCOCC2)c1,CMZ
COC1=CC=C2C(=CC1=O)[CH](CCc3cc(OC)c(OC)c(OC)c23)NC(=O)CS,CN2
[O-][N+](=O)C1=CC2=NC(=O)C(=O)N=C2C=C1C#N,CNI
OC[CH]1O[CH]([CH](O)[CH](O)[CH]1O)c2[nH]c(nn2)c3cccc4ccccc34,CNK
NC(=O)c1cccc2ncc(nc12)c3ccc(Cl)cc3,CNQ
CCN(CC)c1ccc2C=C(C(N)=O)C(=O)Oc2c1,CNW
CN1C(=O)c2ccccc2NC(=O)C1=Cc3ccccc3,CO0
COc1cc(cc(OC)c1OC)N(C)Cc2cnc3nc(N)nc(N)c3c2C,CO4
C[CH](N)c1occ(n1)C(=O)N2CCC[CH]2C(=O)N[CH](Cc3c[nH]c4ccccc34)C(O)=O,CO9
COC(=O)[CH]1[CH](C[CH]2CC[CH]1N2C)OC(=O)c3ccccc3,COC
COc1ccc(OC)c(CN(C)c2ccc3nc(N)nc(N)c3c2)c1,COG
OC(=O)C(=O)Nc1sc2CSCCc2c1C(O)=O,COL
COc1cc(CN(C)c2cnc3nc(N)nc(N)c3c2)cc(OC)c1,COQ
N[CH](Cc1ccccc1)[CH](O)[CH](N)Cc2ccccc2,COR
CC(C)(O)C[CH]1CO[C](C)(C1)[CH]2CC[CH]3C(CCC[C]23C)=CC=C4C[CH](O)C[CH](O)C4=C,COV
Cc1onc(c2ccccc2)c1c3ccc(cc3)[S](N)(=O)=O,COX
CNCCN(CC(O)=O)C(=O)CN1C=CC(=NC1=O)N,CP1
CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,CP6
CCc1nc(N)nc(N)c1c2ccccc2,CP7
CN1c2ccc(cc2C[S]1(=O)=O)[CH]3CN(Cc4ccccc4)C(=O)CO3,CP8
Cc1nc2cnccc2n1c3ccc(CN4C(=O)Sc5ccccc45)cc3,CP9
CN1CC[CH]([CH](O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl,CPB
OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,CPF
C[C]1(OC[CH](CO1)OC(=O)N2CCN(CC2)C(=O)O[CH]3CO[C](C)(OC3)C(O)=O)C(O)=O,CPK
C[S](=N)(=N)C[CH](Cc1ccccc1)C(O)=O,CPM
NC1=NC(=O)N(CC(=O)N(CC[NH3+])CC(O)=O)C=C1,CPN
O[CH]1[CH](O)[CH](O[CH]1CO[P](O)(O)=O)n2cnc3c(Cl)[nH+]cnc23,CPR
O=C(NCCCc1ccccc1)NC2CCCCC2,CPU
CC(C)[CH](C[CH](O)[CH](N)CC1CCCCC1)C(O)=O,CPV
N[CH](CN1C(=O)NC(=O)C2=C1CCC2)C(O)=O,CPW
CC(C)[CH](NC(=O)NC1CCCC1)C(=O)N2CC[CH](NC(=O)C3CC3)[CH]2C4(CCC4)C=O,CPX
N[CH](CC1CCCCC1)[CH](O)CN2C=CC=CC2=O,CPY
Cc1ccc(cc1c2ccn3c(c2)nnc3C(C)(C)C)C(=O)NC4CC4,CQ0
C[CH](O)[CH](N)C1=NC(=Cc2ccc(cc2)N=[N+]=[N-])C(=O)N1CC(O)=O,CQ1
C[CH](O)[CH](N)C1=NC(=Cc2ccc(N)cc2)C(=O)N1CC(O)=O,CQ2
CCC(=O)Nc1ccccc1Nc2nc(NC3CCOCC3)ncc2Cl,CQ3
CC[S](=O)(=O)N1CCc2cnc(NC3CCOCC3)nc2C1,CQ6
CNC(=O)c1ccc(Nc2nc3[nH]cc(c4ccc5nc(C)oc5c4)c3c(OC6CCCC6)n2)c(OC)c1,CQ7
CNC(=O)c1ccccc1Nc2cc(NC3CCOCC3)ncc2Cl,CQ8
CN1C(=O)c2ccccc2NC(=O)[C]13O[CH]3c4ccccc4,CQ9
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,CQA
CN1N=C(C)C(=C(O)c2ccc3C(=O)N(Cc4ccccc4)C(=O)c3c2)C1=O,CQC
ClC1=C(NCCN2CCOCC2)C(=O)c3ncccc3C1=O,CQD
Cn1cc(cn1)c2ccc3n4c(C)nnc4CC[CH](Nc5ccc(Cl)cc5)c3c2,CQF
COc1ccc2nc3ccc(OC)cc3c(SCCCN)c2c1,CQO
Clc1ccc(CO[CH]2CN[CH](CN[S](=O)(=O)c3cccc4cnccc34)C2)cc1,CQP
NCC1=NC(=Cc2ccc(O)cc2)C(=O)N1CC(O)=O,CQR
Nc1ncnc2n(CC(=O)NCCc3ccc(cc3)[S](N)(=O)=O)cnc12,CQS
O=C(NCCCN1CCOCC1)c2cc(ccn2)c3n[nH]nn3,CQT
Cc1[nH]c(nn1)c2ccccc2Nc3ncnc4[nH]ccc34,CQU
Clc1c[nH]c2ncnc(N3CCc4[nH]cnc4C3)c12,CQW
CCOc1ccsc1C(=O)N2CCN(CC2)c3ccc(c(c3)N4CCCC4)[N+]([O-])=O,CQY
CC(C)CC1=N[C](O)([CH](N)[CH](C)O)N(CC=O)C1=O,CR0
COC(=O)N[CH]1O[CH](CO)[CH](O)[CH](O)[CH]1O,CR1
NCC1=NC(=Cc2ccc(O)cc2)C(=O)N1CC(O)=O,CR2
NC(=[NH2+])c1ccc2[nH]c(cc2c1)c3cccc(OC4CCCC4)c3[O-],CR3
NC(=[NH2+])c1ccc2[nH]c(nc2c1)c3ccccc3[O-],CR4
NCCCC[CH](N)C1=NC(=Cc2ccc(O)cc2)C(=O)N1CC(O)=O,CR7
N[CH](Cc1[nH]cnc1)c2nc(C=C3C=CC(=O)C=C3)c([O-])n2CC(O)=O,CR8
C[CH]1CCCC[CH]1Oc2cccc(c2[O-])c3[nH]c4cc(F)c(cc4n3)C(N)=[NH2+],CR9
O[CH]1C[C](O)(C[CH](C[P](O)(O)=O)[CH]1O)C(O)=O,CRB
C[CH](O)[CH](N)C1=NC(=Cc2c[nH]c3ccccc23)C(=O)N1CC(O)=O,CRF
C[CH](O)[CH](N)C1=NC(=Cc2c[nH]cn2)C(=O)N1CC(O)=O,CRG
CO[CH]([CH]1CC(=O)c2c(O)c3c(O)c(C)ccc3cc2C1)C(=O)[CH](O)[CH](C)O,CRH
CN(C)C(=O)c1cc(NC(=O)c2ccc(C)cc2)cc(c1)c3ccc(cc3)C(=O)NO,CRI
CSCCC(=O)C1=NC(=Cc2ccc([O-])cc2)C(=O)N1CC=O,CRK
C[Si](C)(C)C[CH](NC(=O)N1CCOCC1)C(=O)NC2(CC[S](=O)(=O)CC2)C#N,CRL
C[CH](O)[CH](N)C1=NC(=Cc2ccc(O)cc2)C(=O)N1CC(O)=O,CRO
CC[C]1([CH](C)C1(Cl)Cl)C(=O)N[CH](C)c2ccc(Cl)cc2,CRP
NC(=O)CCC(=N)C1=NC(=Cc2ccc(O)cc2)C(=O)N1CC(O)=O,CRQ
OC(=O)c1[nH]c(C(O)=O)c(c2c[nH]c3ccccc23)c1c4c[nH]c5ccccc45,CRR
OC(=O)CCC(=N)C1=NC(=Cc2ccc(O)cc2)C(=O)N1CC(O)=O,CRU
OC(=O)CCCn1c2ccccc2c3ccccc13,CRZ
N[CH](CSCCC(=O)c1sccc1)C(O)=O,CS3
N[CH](CSCCC(=O)c1ccc(Cl)c(Cl)c1)C(O)=O,CS4
N[CH](CO)[CH]1N[CH](Cc2c[nH]cn2)C(=O)N1CC(O)=O,CSH
N[CH](CSC(=O)c1ccccc1N)C(O)=O,CSJ
C[Se][CH]1[CH](O)[CH](CO[P](O)(O)=O)O[CH]1N2C=CC(=NC2=O)N,CSL
N[CH](CO)C1=NC(=Cc2ccc(O)cc2)C(=O)N1CC(O)=O,CSY
O=C(NC1CCCC1)C(=O)Nc2sccn2,CT0
CCCC[CH](NC(=O)OC1(CCCC1)Cc2ccccc2)C=O,CT2
CCc1cc(c(O)cc1O)c2[nH]nc(C)c2c3ccc4OCCOc4c3,CT5
Brc1cccc(c1)c2cc(NCc3ccncc3)[n+]4[nH]ccc4n2,CT6
C[S](=O)(=O)c1ccc(Nc2cc(Cl)nc3ccnn23)cc1,CT7
Brc1cccc(c1)c2cc(NCc3ccncc3)[n+]4[nH]cnc4n2,CT8
CC(C)c1cnn2c(Nc3ccc(cc3)[S](=O)(=O)N(C)C)cc(N[CH]4CC[CH](N)CC4)nc12,CT9
NC1=CC(=O)N(C=C1)[CH]2O[CH](CO)[CH](O)[CH]2O,CTD
N[CH](Cc1c[nH]c2c(Cl)cccc12)C(O)=O,CTE
COc1cc2[CH]3CC[C]4(C)[CH](CC[CH]4[CH]3CCc2cc1O[S](N)(=O)=O)CC#N,CTF
COc1ccc2c3ccc4cc5OCOc5cc4c3[n+](C)cc2c1OC,CTI
C[S](=O)(=O)NCCNc1cc(ccn1)C(O)=O,CTK
NC1=NC(=O)N(C=C1)[CH]2O[CH](CO)[CH](O)[CH]2O,CTN
CCC(c1ccccc1)=C(c2ccccc2)c3ccc(OCCN(C)C)cc3,CTX
Oc1ccc(C[C]2(O)N=C3N(C=C(N=C3Cc4ccccc4)c5ccc(O)cc5)C2=O)cc1,CTZ
C[S](=O)(=O)c1ccc(cc1)c2nn(cc2C(=O)Nc3cccc(F)c3)c4ccc(cc4)C#N,CU4
COc1c(O)cc(O)c2C(=O)C[CH](Oc12)c3ccccc3,CU5
Cc1cccc(c1)c2ccnc3n2ncc3C(N)=O,CU8
Oc1ccc2c(OC(=O)c3c2oc4cc(O)ccc34)c1,CUE
Oc1ccc(c(O)c1O)C(=O)c2ccccc2,CUH
Oc1ccc(cc1O)C(=O)c2ccccc2,CUQ
COc1cc(C=CC(O)=CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,CUR
Oc1ccc(c(O)c1)C(=O)c2ccccc2,CUT
CN1C(=O)c2ccccc2NC(=O)C1=Cc3ccc(cc3)C(F)(F)F,CV3
CN[S](=O)(=O)c1cccc(Nc2cc(Nc3ccc(cc3)C(F)(F)F)ncn2)c1,CV4
C[C]12C[CH](O)[CH]3[CH](CCC4=CC(=O)C=C[C]34C)[CH]1C[CH]5O[CH](O[C]25C(=O)CO)C6CCCCC6,CV7
COc1ccc(C=NOCC(=O)N2C[CH](C)O[CH](C)C2)cc1OC3CCCC3,CV8
CC(=O)NCCc1ccc(cc1)c2cccc(c2)C(O)=O,CVF
CN(C)c1ccc(cc1)C(c2ccc(cc2)N(C)C)=C3C=CC(C=C3)=[N+](C)C,CVI
CCC(=O)N[CH](C)c1ccc(NC(=O)[CH]2C[CH]2c3cccnc3)cc1,CVJ
COc1cc(ccc1Nc2cccc(CN(C)C)c2)c3cccc4OCCOc34,CVK
FC(F)(F)c1cc(Nc2cccc3ONC(=O)c23)cc(c1)C(F)(F)F,CVN
NCC1(F)CCN(CC1)C(=O)OCC2CCNCC2,CVO
O=C(NCc1cccnc1)Nc2ccc(CNC(=O)c3ccc(CN4CCNCC4)cc3)cc2,CVP
COc1cc(cc(OC)c1OC)C(=O)NN=Cc2cccc3ccccc23,CVT
FC1(CCN(CC1)C(=O)OCC2CCNCC2)CN[CH]3C[CH]3c4ccccc4,CW0
CC1(C)OC(=O)c2ccccc2[CH]1n3cncc3C=C,CW4
CO[CH](C)c1n2nc(Cl)cc2ncc1NC(=O)Nc3cnc(c(Cl)c3)C(=O)N4CCCC4,CW5
CC(C)(c1ccc(O)cc1)c2ccc(O)c(F)c2,CW6
CC1(C)OC(=O)c2ccccc2[CH]1n3cncc3C(F)F,CWA
CN1[CH]2CCC[CH]1CC(C2)NC(=O)c3nn(C)c4ccccc34,CWB
CN(C)CCCC(=O)Nc1cncc(c1)c2cccc3[nH]ccc23,CWC
Oc1ccc(cc1)[CH]2CC(=O)c3c(O)cc(O)cc3O2,CWE
COc1nnc(c(C)c1C)c2ccc(Cl)cc2,CWG
OC[CH]1O[CH](Oc2ccc(cc2Cl)c3ccc(cc3)C#N)[CH](O)[CH](O)[CH]1O,CWK
Cn1nc(C)cc1CNc2[nH]c3nc(C)ccc3n2,CWP
C[NH+](C)CCN(C[CH]1CCCN(C1)C2Cc3ccccc3C2)C(=O)c4ccc5cccc(O)c5n4,CWQ
CC(C)NC1=NC(=Cc2ccc3OCOc3c2)C(=O)N1C,CWT
O[CH]1Cc2ccccc2[CH]1Cc3ccc4OCOc4c3C(O)=O,CWU
Nc1nccc2cc(ccc12)c3cccc(c3)B(O)O,CWV
CCNC(=O)Nc1cc(n2cc(Br)cn2)c(cn1)C(=O)Nc3cccnc3,CWW
COc1cccc(c1)C(=O)N[CH]2C[C](N)([CH]3[CH]2[CH]3C(O)=O)C(O)=O,CWY
C(Cc1cccnc1)NCc2cccc(c2)c3cccc(CN4CCc5ncsc5C4)c3,CWZ
O=C1N(CCCN2CCN[Pt]NCC2)C(=O)c3cccc4cccc1c34,CX3
Clc1ccc2c(NCC3CC3)ncnc2c1,CX4
O=C(N1CCCCC1)c2ccc3nccnc3c2,CX5
O=C1N2CCC[CH]2Oc3cc4OCCOc4cc13,CX6
COC[C]1(O)CC[CH]2[CH](C)[CH](O)[CH](O)C3=C(CC[C]3(C)C=C12)C(C)C,CX7
O=C1N(CCCN2CCN3CCN[Pt]23)C(=O)c4cccc5cccc1c45,CX8
Cn1cnc2N(C)C(=O)N(CCCN3C(=O)N(C)c4[nH]cnc4C3=O)C(=O)c12,CX9
N[S](=O)(=O)N[CH](Cc1ccccc1)C(O)=O,CXA
CON=C(C(=O)NCB(O)O)c1csc(N)n1,CXB
Fc1c(CNC(=O)c2[nH]cnc2Cl)ccc(Cl)c1Oc3cc(Cl)cc(c3)C#N,CXD
Cc1onc(c2ccccc2Cl)c1C(=O)N[CH]3[CH]4SC(C)(C)[CH](N4C3=O)C(O)=O,CXN
CN1[CH]2CC[CH]1C[CH](C2)OC(c3ccccc3)c4ccccc4,CXQ
Cc1onc(c2ccccc2Cl)c1C(=O)N[CH](C=O)[CH]3N[CH](C(O)=O)C(C)(C)S3,CXU
Cc1onc(c2ccccc2Cl)c1C(=O)N[CH](C=O)[CH]3N[CH](C(O)=O)C(C)(C)S3,CXV
Cc1cc(N)nc(C[CH]2CNC[CH]2OCCNCc3ccccc3O)c1,CXW
CN(C)CCCN1c2ccccc2CCc3ccc(Cl)cc13,CXX
Oc1cc(O)c(cc1Cl)c2noc3ccc(NCCN4CCOCC4)cc23,CXZ
C[CH]1CN[CH]2[CH](C)[C]3(CC[CH]4[CH]5CC=C6C[CH](O)CC[C]6(C)[CH]5CC4=C3C)O[CH]2C1,CY8
C[CH]1CC=C[CH]2[CH](O)C(=C)[CH](C)[CH]3[CH](Cc4ccccc4)NC(=O)[C]23[CH](OC(C)=O)C=C[C](C)(O)C1=O,CY9
N[CH](CCC(=O)SC[CH](N)C(O)=O)C(O)=O,CYG
N[CH](CCCNC(=[NH2+])SC[CH](N)C(O)=O)C(O)=O,CYR
N[S](=O)(=O)c1cc2c(N[CH](N[S]2(=O)=O)[CH]3C[CH]4C[CH]3C=C4)cc1Cl,CYZ
CC1=CC(=O)Oc2cc3c(ccc(O)c3[N+]([O-])=O)cc12,CZ0
CCNC(=O)Nc1cc(n2cccn2)c(cn1)C(=O)Nc3cccnc3,CZ5
C[CH]1CC(C)(C)OB(CNC(=O)C(=NOC(C)(C)C(O)=O)c2csc(N)n2)O1,CZ6
CCN1CCN(C(=O)N[CH](CCc2ccc(O)cc2)C(=O)NCB(O)O)C(=O)C1=O,CZ8
CCN1CCN(C(=O)N[CH](Cc2ccc(O)cc2)C(=O)NCB(O)O)C(=O)C1=O,CZ9
CC(=O)C1=C(O)N2[CH]([CH]3[CH](Cc4cccc5[nH]cc3c45)C2(C)C)C1=O,CZA
OO[C]1(Cc2ccc(Br)cc2)N=C3[CH](Cc4ccccc4)NC(=CN3C1=O)c5ccc(O)cc5,CZB
OC(=O)COCCN1CCN(CC1)[CH](c2ccccc2)c3ccc(Cl)cc3,CZE
[O-][N+](=O)c1ccc2[nH]c(SCC(=O)Nc3ccc(Oc4ccccc4)cc3)nc2c1,CZG
OO[C]1(Cc2ccc(O)cc2)N=C3N(C=C(N=C3Cc4ccccc4)c5ccc(O)cc5)C1=O,CZH
COc1ccc(cc1OC2CCCC2)c3ccn(C[CH](O)CN4CCOCC4)n3,CZK
Cc1cccc(C=Nc2ccccc2N=Cc3cccc(C)c3O)c1O,CZM
OO[C]1(Cc2ccc3ccccc3c2)N=C4[CH](Cc5ccccc5)NC(=CN4C1=O)c6ccc(O)cc6,CZN
OO[C]1(Cc2ccc(O)cc2)N=C3[CH](CC4CCCC4)NC(=CN3C1=O)c5ccc(O)cc5,CZP
C[CH]1CN(C[CH](C)O1)C(=O)CON=Cc2ccc(OC(F)F)c(OC3CCCC3)c2,CZQ
N[CH](Cc1sc2cc(Cl)ccc2n1)C(O)=O,CZS
FC(F)(F)c1ccc(cc1)C2(CC2)Nc3nc(Cl)nc4[nH]ncc34,CZV
C[CH](Nc1nc(Cl)nc2n(C)ncc12)c3ccc(cc3)C(F)(F)F,CZY
CCNC1=NC(=O)N(C=C1)[CH]2C[CH](O)[CH](CO[P](O)(O)=O)O2,D00
[O-][n+]1cccc2sc(cc12)C(=O)N3CCN(CC3)[S](=O)(=O)c4[nH]c5ccc(Cl)cc5c4,D01
COC(=O)c1cn(nn1)c2c(F)c(F)c(c(F)c2F)[S](N)(=O)=O,D02
N[S](=O)(=O)c1c(F)c(F)c(n2cc(nn2)C3CCCCC3)c(F)c1F,D04
CCc1nn(c2N=C(Cc3ccc(O)c(O)c3)NC(=O)c12)c4c(Cl)cc(Cl)cc4Cl,D05
COc1ccccc1C(C)=Cc2coc3nc(N)nc(N)c23,D09
Fc1cnccc1Nc2nc(nc3[nH]ccc23)c4cccc(n4)C(F)(F)F,D0A
COc1ccc(cc1OC2CCCC2)c3ccn(CCC(=O)N4C[CH](C)O[CH](C)C4)n3,D0B
COc1ccc(cc1OC2CCCC2)c3ccn(CCC(=O)N4CCOCC4)n3,D0E
OC(=O)[CH](Cc1ccccc1)NC(=O)[CH]2CCCN2C(=O)CCC3CCCCC3,D0F
CCNC(=O)Nc1cc(Nc2cccc(C)c2)c(cn1)C(=O)Nc3cccc(C)c3,D0H
CCNC(=O)Nc1cc(Nc2ccc(OC)cc2)c(cn1)C(=O)Nc3cccnc3,D0K
C[CH](CCC(O)=O)[CH]1CC[CH]2[CH]3CC[CH]4C[CH](CC[C]4(C)[CH]3CC[C]12C)O[S](C)(=O)=O,D0O
Oc1ccc(cc1NC(=O)CS)c2ccc(F)cc2F,D0P
Cc1ccc2[nH]cc(C[CH](N)C(O)=O)c2c1,D0Q
CC(C)C1=CC=C(C)C=C1.Cl[Ru]Cl.C2N3CN4CN2CP(C3)C4,D0X
C[S](=O)c1ccc(cc1)c2[nH]c(c3cccc(I)c3)c(n2)c4ccncc4,D13
CN1Cc2sc(nc2C1)C(=O)N[CH]3C[CH](CC[CH]3NC(=O)c4cc5ccc(Cl)cc5cn4)C(=O)N(C)C,D14
NCC[CH](C(=O)Nc1ccc2[nH]nc(NC(=O)c3ccccc3)c2c1)c4cccc(Cl)c4,D15
CC(C)N[CH](N)c1ccc(cc1)c2oc(cc2)c3ccc(cc3)[CH](N)NC(C)C,D18
N[CH](NC1CC1)c2ccc(cc2)c3oc(cc3)c4ccc(cc4)[CH](N)NC5CC5,D19
CC(=NNC(N)=N)c1ccc(NC(=O)c2[nH]c3c(cccc3[N+]([O-])=O)c2)cc1,D1A
NC(=N)c1ccc(cc1)c2sc(cc2)c3[nH]c4cc(ccc4n3)C(N)=N,D1B
Cn1cnc2N(C)C(=O)N(CCN3C(=O)N(C)c4ncn(C)c4C3=O)C(=O)c12,D1H
C[CH](Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(O)=O,D1L
CC(C)N1CCc2nc(sc2C1)C(=O)Nc3cc(ccc3CCC(=O)Nc4ccc(Cl)cc4)C(O)=O,D1Q
CSCCNc1cc(ccc1C(N)=O)n2nc(c3C(=O)CC(C)(C)Cc23)C(F)(F)F,D1U
COc1nc(ccc1Nc2ccc(CN(C)C)cc2)c3cccc4OCCOc34,D1W
Oc1ccc(c(Cl)c1)C(=O)C=C(O)C(O)=O,D1Y
COCCNC(=N)NCCC[CH](N)C(O)=O,D20
CC(C)(C)Nc1nc(nc2ccc(cc12)c3cccc(N)c3)C(F)(F)F,D23
N[CH](NC1C=CC=C1)c2ccc(cc2)c3oc(cc3)c4ccc(cc4)[CH](N)NC5C=CC=C5,D24
[nH]1ccc(n1)c2onc(c2)c3ccccc3,D25
[nH]1ccc(n1)c2sc(nc2)c3ccccc3,D26
COc1ccc(C=CC(=O)Nc2ccccc2C(O)=O)cc1OC,D27
Cc1cc(ccc1F)c2csc(Nc3ccc(C(O)=O)c(O)c3)n2,D28
FC(F)(F)c1cc(cc(c1)C(F)(F)F)[S](=O)C=CCCN=CS,D29
NC(=N)c1ccc(cc1)c2ccc(cc2)c3[nH]c4cc(ccc4n3)C(N)=N,D2A
COc1ccccc1C(=Cc2coc3nc(N)nc(N)c23)C(C)C,D2B
COc1ccccc1C(CC(C)C)=Cc2coc3nc(N)nc(N)c23,D2D
COc1ccccc1C(=Cc2coc3nc(N)nc(N)c23)C4CC4,D2E
CCCCC(=Cc1coc2nc(N)nc(N)c12)c3ccccc3OC,D2F
CC[CH](C)C(=Cc1coc2nc(N)nc(N)c12)c3ccccc3OC,D2H
COc1cc(Oc2c(OC)cccc2OC)cc(OC)c1O,D2M
COc1ccc(OCCc2ccccc2)cc1Cc3cnc4nc(N)nc(N)c4c3C,D2O
COc1ccc(C#CCCCC(O)=O)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,D2R
Oc1ccc(SSc2ccc(O)cc2O)c(O)c1,D2S
C[NH+](C)CCOc1ccc(cc1)C(=O)NC[CH]2COc3ccccc3O2,D2Z
O[CH]1C[CH](O[CH]1CO[P](O)(O)=O)n2cnc(c2)c3cccc(NC(=O)c4ccccc4)c3,D3
NCC1CCN(CC1)CC(=O)Nc2cccc3c4n[nH]c(C5CCCCC5)c4C(=O)c23,D31
O[CH]1C[CH](O[CH]1CO[P](O)(O)=O)n2ccnc2,D33
N[CH](NC1CCC1)c2ccc(cc2)c3oc(cc3)c4ccc(cc4)[CH](N)NC5CCC5,D34
C[S](=O)(=O)N(CCN)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cn1,D36
C[S](=O)(=O)Nc1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cn1,D37
COc1cccc([CH]2O[CH](CC(=O)N3CC[CH](CC3)CC(O)=O)c4cccn4c5ccc(Cl)cc25)c1OC,D3A
Cc1ccc(C)c(NC(=O)Nc2cc(ccc2O)[S](N)(=O)=O)c1,D3B
N[CH](CCNC(=O)N1CCn2c(C1)ccc2C(F)(F)F)Cc3cc(F)c(F)cc3F,D3C
C[C](O)(c1ccc(cc1)C(=O)N(C2CC2)[CH]3CC[CH](CC3)c4cccnc4)C(F)(F)F,D3E
Cc1cc(c(Cl)cc1Cl)[S](=O)(=O)c2c(cc(cc2[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,D3F
COCCOc1ccccc1[CH]([CH]2CCCN2)c3ccccc3,D3K
COc1ccc2[nH]c(cc2c1)C(=O)c3ccccc3,D3L
O[CH]1C[CH](O[CH]1CO[P](O)(O)=O)N2C(=O)Nc3cccc4cccc2c34,D3N
COc1cccc(c1)[CH]([CH]2CCCN2)c3ccccc3,D3Q
CC(C)(C)OC(=O)N1CC[C]2([CH]1c3cccc(c3)c4ccc(CO)c(c4)[S](C)(=O)=O)C(=O)Nc5ccccc25,D3R
OC1=C(Sc2ccccc2Cl)C(=O)O[C](C1)(c3ccccc3)c4ccccc4O,D3S
CC(C)CCC[C](C)(O)[CH]1CC[CH]2C(CCC[C]12C)=CC=C3C[CH](O)C[CH](O)C3=C,D3V
COc1ccccc1[CH]([CH]2CCCN2)c3ccccc3,D3W
C[CH]1O[CH]([CH](O)[CH]1O)N2C=CC(=O)NC2=O,D3Z
CC(C)(C)OC(=O)N1CC[C]2([CH]1c3ccccc3)C(=O)Nc4ccccc24,D40
